batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
25.9245,1.6812,13.5087,0.0173836,43.6592,-0.0016877
25.9243,1.6849,13.3974,0.0172971,43.7268,-0.0016877
25.9284,1.6805,13.3145,0.0178738,43.7268,0.0181737
25.9325,1.6806,13.4522,0.0172763,43.63,0.0181737
25.9231,1.6827,13.535,0.0173664,43.63,-0.0239711
25.9178,1.6815,13.5739,0.0168365,43.6304,-0.0239711
25.9204,1.6837,13.4249,0.0169112,43.6304,-0.0066507
25.9224,1.6791,13.3126,0.0165526,43.5741,-0.0066507
25.9228,1.6826,13.4462,0.0176678,43.5741,0.012195
25.9292,1.683,13.5108,0.0170138,43.6862,0.012195
25.9276,1.6844,13.431,0.0170173,43.6862,-0.000250025
25.9187,1.6811,13.4719,0.0169997,43.6167,-0.000250025
25.9181,1.6835,13.5116,0.0166393,43.6167,0.0002906541
25.9291,1.683,13.6441,0.0175143,43.6848,0.0002906541
25.9184,1.6831,13.7954,0.0172206,43.6848,-0.0006031853
25.9205,1.6832,13.611,0.0174594,43.6766,-0.0006031853
25.9201,1.6844,13.7375,0.0175793,43.6766,-0.0098697
25.9255,1.6837,13.497,0.0173214,43.6973,-0.0098697
25.9186,1.683,13.6922,0.0176746,43.6973,-0.015264
25.9178,1.6798,13.5573,0.017627,43.5834,-0.015264
25.9175,1.6799,13.5594,0.0173629,43.5834,0.0005844334
25.9175,1.6799,13.5594,0.0173629,43.5863,0.0005844334
25.9276,1.6835,13.6284,0.0173871,43.5863,-0.0038754
25.9208,1.6835,13.4235,0.0171333,43.6852,-0.0038754
25.929,1.6805,13.5598,0.0172415,43.6852,-0.0108198
25.9311,1.6834,13.4882,0.0171403,43.7009,-0.0108198
25.9246,1.6831,13.3932,0.0169431,43.7009,-0.0132076
25.9239,1.6835,13.5468,0.0172276,43.6893,-0.0132076
25.927,1.6824,13.4587,0.0169714,43.6893,-0.0115012
25.9305,1.6819,13.2893,0.0175588,43.6587,-0.0115012
25.9225,1.6816,13.5463,0.0170772,43.6587,-0.0155266
25.9279,1.6796,13.5577,0.0175417,43.5954,-0.0155266
25.9244,1.6814,13.5765,0.0175109,43.5954,-0.0069663
25.939,1.6774,13.5402,0.0170525,43.5532,-0.0069663
25.9249,1.6808,13.3245,0.0177863,43.5532,0.0074132
25.9321,1.6795,13.5725,0.017425,43.5998,0.0074132
25.9311,1.6788,13.5595,0.0172798,43.5998,-0.0033785
25.9275,1.6827,13.4884,0.0167937,43.6748,-0.0033785
25.9255,1.6851,13.4233,0.0174422,43.6748,-0.0175643
25.9331,1.6822,13.3459,0.0172032,43.6714,-0.0175643
25.9388,1.6823,13.1818,0.0171788,43.6714,-0.0034097
25.9441,1.6808,13.2926,0.0172589,43.6535,-0.0034097
25.9371,1.6816,13.4578,0.0171613,43.6535,-0.0018908
25.9335,1.6799,13.5924,0.0170877,43.6144,-0.0018908
25.9284,1.6814,13.4602,0.0172485,43.6144,-0.0109136
25.9261,1.6803,13.6613,0.0170314,43.611,-0.0109136
25.9317,1.6785,13.6919,0.0173836,43.611,0.0050068
25.9301,1.6822,13.5333,0.017356,43.6658,0.0050068
