batt_volt,batt_curr,output_volt,output_curr,pwr_in,pwr_out
26.1938,1.643,14.3574,0.0193907,43.0719,-0.0732386
26.1882,1.643,14.2711,0.0177964,43.0719,-0.0545305
26.1948,1.6453,14.4791,0.018213,43.1335,-0.0545305
26.1982,1.6403,14.4971,0.0176848,43.1335,-0.0441185
26.2014,1.6383,14.1958,0.0186493,42.9637,-0.0441185
26.1975,1.6416,14.3782,0.0182985,42.9637,-0.0487392
26.2004,1.6383,14.5041,0.0179006,42.9593,-0.0487392
26.2041,1.6376,14.3858,0.017793,42.9593,-0.0488674
26.206,1.6428,14.4326,0.017904,43.0874,-0.0488674
26.2038,1.6394,14.3099,0.0178469,43.0874,-0.0402353
26.2049,1.6362,14.3583,0.0182163,42.9127,-0.0402353
26.2011,1.6373,14.4636,0.0184844,42.9127,-0.0637908
26.2016,1.6355,14.2783,0.0185686,42.8882,-0.0637908
26.204,1.6376,14.4609,0.01782,42.8882,-0.0370256
26.2106,1.6364,14.3768,0.0180807,42.9258,-0.0370256
26.2152,1.6393,14.2405,0.0178503,42.9258,-0.0285091
26.2115,1.6389,14.1098,0.0179174,42.9922,-0.0285091
26.2115,1.6389,14.1098,0.0179174,42.9922,-0.0424042
26.2121,1.6353,14.3058,0.0181965,42.8992,-0.0424042
26.2149,1.6376,14.1132,0.0182689,42.8992,-0.0629344
26.2149,1.6376,14.1132,0.0182689,42.9663,-0.0629344
26.2168,1.6378,14.2488,0.0185945,42.9663,-0.057937
26.2158,1.6367,14.2387,0.0189113,42.9419,-0.057937
26.2162,1.6375,14.1021,0.0181965,42.9419,-0.0506082
26.2162,1.6375,14.1021,0.0181965,42.9654,-0.0506082
26.2157,1.6337,14.2249,0.0181602,42.9654,-0.0464265
26.2157,1.6337,14.2249,0.0181602,42.8621,-0.0464265
26.2043,1.633,14.4625,0.0183835,42.8621,-0.0579433
26.2043,1.633,14.4625,0.0183835,42.8291,-0.0579433
26.2136,1.6387,14.1128,0.0178031,42.8291,-0.0401384
26.2187,1.6388,14.1511,0.0183933,43.0025,-0.0401384
26.2202,1.6349,14.1344,0.018094,43.0025,-0.0534303
26.2261,1.6329,14.4127,0.0179341,42.8593,-0.0534303
26.2259,1.6329,14.2484,0.0187039,42.8593,-0.0659378
26.2259,1.6329,14.2484,0.0187039,42.86,-0.0659378
26.2308,1.6325,14.3148,0.0180807,42.86,-0.0462234
